host,external_salon_id,salon_name,external_therapist_id,therapist_url,fetch_status,http_status,parsed_count,sample_records,error
39bonbon.jp,1f1b29d9-54d0-4681-a437-805f83a27d7e,39サロン BonBon ～ボンボン～,dfddcc41-dccc-4ce3-b243-e31fd452595e,https://39bonbon.jp/profile?id=106,ok,200,0,[],
7dream-este.net,edc5c23f-6b2b-4724-add6-d38337284d10,セブンドリームエステ,5c8b8fbc-03dd-490e-8262-1ccdb7493785,https://7dream-este.net/profile?id=172,ok,200,0,[],
a-elegance.com,08d30d58-74bc-45a0-86ea-7d232e0f4596,アロマエレガンス,840e9834-079b-4a6c-b2af-a3b2b3821e2b,https://a-elegance.com/cast/detail.php?girl=579,ok,200,0,[],
a-emerald.com,6cc15b0d-ec6c-43b3-8a4d-75cb76148979,アロマエメラルド,cda1fe7f-cbac-4fd6-ae6d-0682e2aa404d,https://a-emerald.com/cast/cast-2056/,ok,200,0,[],
a-ruby.com,6cc15b0d-ec6c-43b3-8a4d-75cb76148979,アロマエメラルド,36abcb8c-f1ae-4565-bb69-1ff868839a43,https://a-ruby.com/cast/cast-517/,fetch_error,,0,,fetch failed
a-station-kasukabe.com,2da0016e-4891-45f1-9513-1f8756246a6b,エーステーション,06089bd6-265e-4d48-90d4-1bb9d2dd21eb,https://a-station-kasukabe.com/cast/cast-2343/,ok,200,0,[],
adam-eve-esthe.com,b94d7582-3973-4cdd-a493-68c783a960af,アダム＆イブ,ecdfc012-f813-43b5-8858-47db67683ca5,https://adam-eve-esthe.com/profile?lid=17,ok,200,0,[],
adollhiroshima.com,6e932a6a-a00a-4c72-bed0-b5c457910e46,アドール,13801c43-99b4-4b9a-a187-df4a9dfbb5cb,https://adollhiroshima.com/therapist/606168/,ok,200,0,[],
aesthetic-kokura.com,58c67959-d168-4351-8054-40f4fc1cd45a,シェリー 小倉,8bc8f971-7452-43d8-8726-b8455bf460db,https://aesthetic-kokura.com/profile?lid=22,ok,200,0,[],
akari-kobe.net,88f0cd68-2ab5-4eb1-9287-5962501d476b,灯 三宮,53b5d9c5-0307-496a-a187-a18cd0a04a37,https://akari-kobe.net/profile?id=30,ok,200,0,[],
akitsu.kyokonoshimai.jp,a6620ca1-16c3-4645-9c80-cf409581ebfc,今日子の姉妹 秋津,5a671f3d-b366-4c28-af0a-a6026bcaf133,https://akitsu.kyokonoshimai.jp/therapist/IDMZWEHP,ok,200,0,[],
akua-n24sapporo.com,42ba21fc-6639-4bbd-be3c-c197c92f1d97,ラグジュアリースパ アクア,33677d20-e45d-40a6-b518-311d98fcf41d,https://akua-n24sapporo.com/therapist/247926/,ok,200,0,[],
alfard.holy-land.jp,6e5dfed1-7d35-4fac-8495-bd896efd6365,アルファード,23725e08-cb18-42e1-ada0-c096aa839f58,https://alfard.holy-land.jp/staff/prof/nao.php,ok,200,0,[],
allureterrace-matsuyama.com,dd117035-7b4e-45b3-be7e-49902fc36a29,アルール,b7fcd43f-694a-45b2-afbc-47c5c70b9107,https://allureterrace-matsuyama.com/therapist/609062/,ok,200,0,[],
alto-akashi.com,a1661662-9201-49fd-95dd-34b01cf3f2a2,Alto,1d1c770a-3dc1-4a25-99af-656df9170b20,https://alto-akashi.com/therapist/781313/,ok,200,0,[],
alyo.net,1c521f59-5c2e-407e-a0a3-377df4f7bbb8,アルヨ (ALYO),39046153-f0c6-4f96-859a-03f387297dfe,https://alyo.net/list/profile/?uid=264,ok,200,0,[],
amaou-therapi.jp,4d051648-cb45-482b-8e21-6541bace1def,ミセスあまおうセラピ 旧ミセスマドンナ,b39d0fa6-ddbc-43c4-983e-d3cdc569eeef,https://amaou-therapi.jp/lady_detail.php?lady_num=127846,http_error,404,0,,HTTP 404 https://amaou-therapi.jp/lady_detail.php?lady_num=127846
amateras-osaka.com,4779e078-c4e1-4adf-9a41-60a245fce52c,アマテラス,d5ec0f9d-5634-4674-b537-345a616e56bf,https://amateras-osaka.com/profile?id=60,ok,200,0,[],
amazespa-ota.com,b0bfe249-de55-47a6-9c84-25aa2f05de7e,ルアナスパ 太田 旧アメイズスパ太田,53821723-e7ab-4f74-bd11-ecefa0afd672,https://amazespa-ota.com/profile_58.html,fetch_error,,0,,fetch failed
ambitious-omiya.com,ae8129a6-0a67-4efc-b23f-9a22342d7d15,アンビシャス 大宮,3beda94d-e065-4bd8-ae22-3fcc8c700ea0,https://ambitious-omiya.com/cast/cast-1887/,ok,200,0,[],
amour-blanc.com,c08d6455-26d9-41a3-ac01-9bb7f65607b3,アムールブラン,04a81754-557f-48be-b901-a98c1c802128,https://amour-blanc.com/therapist/767863/,ok,200,0,[],
anaspacia.com,fcae7f27-e7ce-4164-8189-0f7a021d8c57,アナスパシア,0b52a46f-f65b-4234-b12d-d8c658dfcbae,https://anaspacia.com/%e6%a4%8e%e5%90%8d%e3%81%98%e3%82%85%e3%82%93/,ok,200,0,[],
anespa.men-este.net,8f6690d2-b600-4e5f-a773-1204ca8356f6,ゴールドアネスパ,da65f422-87ff-4c85-af19-9f4ab47a53f7,https://anespa.men-este.net/profile.html?sid=82,ok,200,0,[],
anessa-osaka.com,f925790b-5647-4a62-af73-e47e8703f566,ANESSA (アネッサ) 大阪,a8eaf8fd-5621-4566-bc36-c734fed604e6,https://anessa-osaka.com/profile?id=33,http_error,404,0,,HTTP 404 https://anessa-osaka.com/profile?id=33
ange-kanazawa.com,ede31e62-84d9-49ea-b9fc-fa99b2de128c,アンジュ 金沢店,6ad2aced-4485-4950-87eb-bc7bef2ff725,https://ange-kanazawa.com/item_10028813.html,ok,200,0,[],
aqua.esthe-hp.com,9cca5498-7bc0-47ca-9f9b-5296fb3fd354,アクア,8aa0081c-510f-44c4-ad80-1fae15692fb2,https://aqua.esthe-hp.com/item_10029419.html,ok,200,0,[],
aquamarine-osaka.net,21c8116a-fb78-45f9-a362-78e185a0ce17,アクアマリン 堺,cfd5af02-69c4-4659-aa66-99a1cacc9451,https://aquamarine-osaka.net/profile/6fc03b10cd545492467f678a56b801344ff4507c.html,ok,200,0,[],
aquaspa-utsunomiya.com,04a712b2-f3fc-40c5-ae3f-8f6f7c9705a2,アクアスパ 宇都宮店,723bee0a-035e-4cac-8f29-5061f51778ea,https://aquaspa-utsunomiya.com/profile?lid=156,ok,200,0,[],
aria-ikebukuro.com,73d84641-ffdc-43ce-ad76-0db2a221248a,池袋アリア 旧アトランティス,f4527931-60a6-499f-90f0-9eb97f984215,https://aria-ikebukuro.com/profile?id=12,ok,200,0,[],
aro-mania.com,4eb5d511-af25-4520-8dbb-0edaacdc286c,AROMANIA (アロマニア) 博多,6f23db83-d0bc-4723-b21d-1ab0bc2af82b,https://aro-mania.com/index.php/module/Store/action/GirlInfo/Store_Id/99/User_Id/5338,ok,200,0,[],
aroma-flower.com,faf9c801-1dbf-4423-be98-de9474d66ce1,アロマフラワー,af87141f-8734-4ba9-a81e-919557c01457,https://aroma-flower.com/cast/10800,ok,200,0,[],
aroma-garden.ap2hp.com,e7fb59a1-349f-4de4-ac7e-2cc1ceebe18b,アロマガーデン 矢場町,e7b56d29-c814-4807-a654-fac3d4cc94dc,https://aroma-garden.ap2hp.com/profile/21745,http_error,401,0,,HTTP 401 https://aroma-garden.ap2hp.com/profile/21745
aroma-lounge-rich-gold.com,2e337779-0629-4957-bec6-61c5dcced43e,リッチゴールド,bcb7a71e-e000-4c0f-9b1b-a2893be2759b,https://aroma-lounge-rich-gold.com/profile?lid=39,ok,200,0,[],
aroma-lumiere.com,a4efcac2-3dca-46b0-8d9f-93bfe0fb2250,アロマルミエール,860baa8d-69a6-4585-8940-b152df2ca0fb,https://aroma-lumiere.com/profile?lid=3,ok,200,0,[],
aroma-meister.com,e41b47d9-bae9-4853-ab26-5fee6755070c,アロママイスター,a4f8e66e-fc51-42ef-a695-883a0bfd4f16,https://aroma-meister.com/profile?lid=11,ok,200,0,[],
aroma-request.com,153a8094-de21-4124-97e6-1877c34fabc3,リクエスト,6316b29f-234b-4f84-89cb-116c66549e1a,https://aroma-request.com/cast/%e3%81%aa%e3%81%a4%e3%81%bf/,fetch_error,,0,,fetch failed
aroma-shoushou.com,61ece8fd-d604-4c50-be32-7eb240a95505,アロマシュシュ,10be7e79-26f9-4b0a-a4f0-931122ccc992,https://aroma-shoushou.com/profile?lid=7,ok,200,0,[],
aroma-zipper.com,60ad6f84-813d-4492-872e-a0025d3b87dd,Aroma Zipper (アロマジッパー),f95a9ca4-b471-4131-9517-bdbe5667da6a,https://aroma-zipper.com/cast/cast-2325/,ok,200,0,[],
aromacotton.com,fadeec46-465c-401d-8aa9-5dbbf6490d47,アロマコットン,0ebc9c70-314b-4c26-887a-cc7af50340bb,https://aromacotton.com/item_10038142.html,ok,200,0,[],
aromacrystal.jp,dd9158d8-1943-4504-a0c6-7b5e14432f3f,アロマクリスタル 旧ザセレクション,3914ca22-dc33-403d-ac4c-11684a3343eb,https://aromacrystal.jp/profile.php?girl_id=127,ok,200,0,[],
aromacura0606.com,5c730d03-22fb-45b0-b1d1-4d414456887b,アロマクラ,1687d703-5b40-4604-98fc-e767fa864b72,https://aromacura0606.com/therapist/735917/,ok,200,0,[],
aromafreyja.com,28bb5aae-cd36-4df2-85b7-b0ad999b1420,フレイヤ,4bcf3c4c-d1a2-4c05-9553-96bd131b7ba2,https://aromafreyja.com/lady_detail.php?lady_num=138723,ok,200,0,[],
aromagarden-nagoya.com,e7fb59a1-349f-4de4-ac7e-2cc1ceebe18b,アロマガーデン 矢場町,8207f0ef-5a41-41a0-a663-25aed89c1cb5,https://aromagarden-nagoya.com/profile.html?sid=15,ok,200,0,[],
aromagently.com,398ec025-8223-4167-a682-37caaa082839,アロマジェントリー,a52ee111-ce1f-4ea3-9adf-299f3a457cf3,https://aromagently.com/profile/?id=12,ok,200,0,[],
aromaglamor.com,20cd582c-1545-498a-a905-4092021f8898,アロマグラマー,5d7cd791-4c07-4a38-95f3-271e247e1221,https://aromaglamor.com/therapist/818746/,ok,200,0,[],
aromalapin.com,5da4ccbb-80b9-4a54-b7ff-c3c59e5a0537,大人のアロマラパン,09df729c-c689-4333-8e7e-cd4b7622b4c6,https://aromalapin.com/profile.html?sid=94,ok,200,0,[],
aromaluminous.com,f5a6c668-1d63-45ad-b7af-f61cecf3a258,アロマルミナス 南越谷,d76207ee-7ba3-4892-bccb-aced55b74d80,https://aromaluminous.com/profile?id=41,ok,200,0,[],
aromamia0619.com,a1dc15b9-96f1-4f02-882b-da4e41be8827,アロマミア,34b858d1-2fa7-45c7-9e3d-71d02de18ec6,https://aromamia0619.com/therapist/625170/,ok,200,0,[],
aromapeach.net,65a6674f-f8d6-43f8-b027-94cb1666077a,アロマピーチ 大宮,98287dbd-707d-408a-a914-faa8d309eb2f,https://aromapeach.net/item_10037217.html,ok,200,0,[],
aromaresort.tokyo,989bff99-4dfc-427b-b2be-f7cbc5ae5c7a,東京アロマワールド 旧アロマリゾート,51c29f81-62c1-419e-9340-4feb27530bf5,https://aromaresort.tokyo/cast/takadamina/,fetch_error,,0,,fetch failed
asabu.belleliser.com,bb16ec1a-3fdb-4f59-987d-3db8a24b0765,ブランスパ 旧ベルリーゼ,bb98ddf3-9c69-4a79-8edc-5e21b654a054,https://asabu.belleliser.com/prof/?id=175,http_error,404,0,,HTTP 404 https://asabu.belleliser.com/prof/?id=175
aura-takatsuki.com,b07de765-7ca4-452a-bd69-4aa6b612a06b,オーラ 大阪,14ecb717-9123-47a6-93da-95c3cb94bd65,https://aura-takatsuki.com/item_10038941.html,ok,200,0,[],
awatoro-esthe.com,51cb6c93-5acb-46f3-8911-0a750942ce92,泡とろエステ,aeb5006b-a0a5-4eac-9a89-890adbdda1c5,https://awatoro-esthe.com/profile?lid=4,ok,200,0,[],
bakuretsuspa.com,da2bf035-f78d-483c-89d2-f9b8ce2036cf,流星のエステ 旧爆裂スパ,0b351da7-6de5-44d4-afea-f00961f986bd,https://bakuretsuspa.com/therapist/33595,fetch_error,,0,,fetch failed
bambispa.com,777d1211-ca05-4036-920c-30b3fcdf4ff8,バンビスパ,93643d5c-ef54-471c-99d1-f89fec76749f,https://bambispa.com/list/profile/?uid=10,ok,200,0,[],
banana-esthe.com,08f62189-b9b4-4eb7-acfa-a7c73d7eeafd,バナナ 旧エーペックス,b8c29a29-177e-45e6-8323-39c10f5647ee,https://banana-esthe.com/cast/cast-2290/,ok,200,0,[],
barbie-barbie.com,f43dba68-8dbc-4101-89dd-972c05304825,バービーバービー 旧リンダリンダ,02d63e60-3f1f-4252-96b4-0018392e016a,https://barbie-barbie.com/lady_detail.php?lady_num=129858,ok,200,0,[],
beauty-and-beast.net,ad616bba-6906-4fd5-9d7e-de8ad3c9c3a7,ビューティーアンドビースト,c317ae7f-747c-4400-a3eb-bba2848ae3d9,https://beauty-and-beast.net/list/profile/?uid=216,ok,200,0,[],
belchic.net,10e95d68-54d6-45b6-8294-fa1fe072d02b,ベルシック,bca3c8f5-62f9-4047-be92-dd3f12dc6123,https://belchic.net/list/profile/?uid=62,ok,200,0,[],
beyond-shinkoiwa.com,838c2595-94af-4a48-8adc-4c1017ea8063,BEYOND (ビヨンド) 新小岩,96b92e30-32d0-48d1-98b6-7f996de174a5,https://beyond-shinkoiwa.com/item_10038295.html,ok,200,0,[],
blackhole-esthe.com,1e085ef9-df19-4688-b938-76f660e89518,ブラックホール,671a6069-1d4a-4182-8395-e109c6b20ab4,https://blackhole-esthe.com/therapist/51407,ok,200,0,[],
blancspa5416.com,bb16ec1a-3fdb-4f59-987d-3db8a24b0765,ブランスパ 旧ベルリーゼ,369b5ed7-606f-4d3d-a150-88afcca1c57f,https://blancspa5416.com/therapist/865636/,ok,200,0,[],
bloom-shizuoka.com,88d8757f-1c00-4790-8371-5a87e8c55b23,ブルーム,792cdc50-bb4d-4c15-95ae-09b3a7d86293,https://bloom-shizuoka.com/profile?lid=46,ok,200,0,[],
botan-nagoya.com,81cb1f29-d125-41d9-ab5b-397de8d10632,牡丹,fc9ca503-6664-435f-8468-b87ac35d18be,https://botan-nagoya.com/profile.html?sid=16,http_error,404,0,,HTTP 404 https://botan-nagoya.com/profile.html?sid=16
bucks1205.com,ef00b1e3-32f2-4948-95e6-c625af3a85b7,バックス,9734a219-5ef5-4126-b3d8-5bddf48fb3d3,https://bucks1205.com/therapist/777680/,http_error,404,0,,HTTP 404 https://bucks1205.com/therapist/777680/
candy-s-candy.men-es.jp,53fbd970-5a97-43d1-bd6d-8f7d72587bde,キャンディスパ,838bd16f-defa-455d-82a7-688cb3e7b877,https://candy-s-candy.men-es.jp/profile.html?sid=338,ok,200,0,[],
chiba-raise.com,cd9e3866-4b3c-41e4-9654-ee7e0d69cef3,Raise (レイズ),53914b25-83dc-4623-b9de-bbb48656fc42,https://chiba-raise.com/s/item_10027730.html,http_error,404,0,,HTTP 404 https://chiba-raise.com/s/item_10027730.html
chiba-spa.com,522653c4-f455-4ca6-8c37-414ad7774b0b,チバスパ,42c672b6-d527-4625-9299-ad655702e480,https://chiba-spa.com/index.php/module/Store/action/GirlInfo/Store_Id/2/User_Id/5430,ok,200,0,[],
chillbase2024.com,9cd8a47e-1481-4ee3-ac69-43c3fb68462c,チルベース,e9f2ca09-9978-4085-857d-438c8d28ec1a,https://chillbase2024.com/therapist/774841/,ok,200,0,[],
chouchou-kitashinchi.com,3c4a88d8-66b3-4082-8072-9bfdf6b76869,シュシュ,97dc9d40-5bc5-41a6-8d55-c0a5ceec553e,https://chouchou-kitashinchi.com/profile?id=114,ok,200,0,[],
chouchou-official.com,e05a4e36-01a5-420e-8c14-3bea565de57a,シュシュ旧天使の施術,35f99051-3613-47a4-ade7-be60b42f5c5c,https://chouchou-official.com/profile?lid=39,ok,200,0,[],
cocona-gran.com,e007ce6b-91aa-4b7b-92b3-7c2cad09ec38,ココナグラン,4ecc466e-6362-490c-bd8d-5e2e08f8ec22,https://cocona-gran.com/profile?lid=289,ok,200,0,[],
cor-caroli.net,62c3277f-7d4a-4418-b352-2fcb830bfaad,コル･カロリ,30291e90-d0e5-4e0c-b741-3ef1fbc0297d,https://cor-caroli.net/cast/cast-5433/,ok,200,0,[],
crea-hiroshima.com,b1c22684-ab4f-41d5-85bd-da90aa4af6dd,クレア 広島,5c036dc8-4884-400b-8eb2-b7b3afb5a4b9,https://crea-hiroshima.com/item_1892730.html,fetch_error,,0,,fetch failed
creahiroshima.com,b1c22684-ab4f-41d5-85bd-da90aa4af6dd,クレア 広島,b9a429a4-43f3-4200-bd40-182a93e99ef0,https://creahiroshima.com/profile?id=167,ok,200,0,[],
cure-healing.com,22b1895d-7e16-43ca-9c87-644ef012244e,キュアヒーリング,187802c3-d256-4f8d-9801-38489c58d585,https://cure-healing.com/index.php/module/Store/action/GirlInfo/Store_Id/310/User_Id/10179,ok,200,0,[],
daia-yokkaichi.com,8c821bfb-962a-4afa-9b7a-a4c349044900,DAIA (ダイア),b11362a0-f691-459e-92d6-c3b74c1d50a3,https://daia-yokkaichi.com/therapist/868057/,ok,200,0,[],
damerinocat.com,08991e63-56e3-401d-ac23-eeae5c7e61c5,Damerino (ダメリーノ),21e1f635-5a31-4481-84af-337ed6d3160f,https://damerinocat.com/profile?lid=5,ok,200,0,[],
darlin-premium.com,3b8e7c2c-7317-4c39-bd64-14de0d3c123c,ダーリンプレミアム,af56475a-8d7d-4f7b-ae84-9eacc635b92c,https://darlin-premium.com/gals/profile/?uid=830,ok,200,0,[],
decorte-spa.site,852f76e8-614b-47e4-9850-ede0030e33e5,デコルテスパ,e51c259e-4f9d-4170-bd32-2b84d6281d11,https://decorte-spa.site/therapist.html?id=316,ok,200,0,[],
deep.men-es.jp,55030808-553a-497a-bd53-e017efd5f6ba,スパディープ,3230a278-4ae1-4fc7-ae65-9868fd064f24,https://deep.men-es.jp/profile.html?sid=297,ok,200,0,[],
diavoletto-takasaki.com,592e174f-3944-48c6-a23f-955999703ce0,ディアヴォレット,cedc0505-1b9a-4fab-a8b4-fade39d26e77,https://diavoletto-takasaki.com/cast/cast-2190/,ok,200,0,[],
dosanko-north-girls.com,6ed07c60-ea35-4ba7-b2d0-dee878e4a9d9,ノースガールズ,415c1568-d4a3-45c8-889f-f9a642793a11,https://dosanko-north-girls.com/therapist/499000/,ok,200,0,[],
eden-spa.jp,27fa70cf-43a8-4455-8427-3d266d256530,エデンスパ 梅田,abf1a141-2f84-4e97-8ec0-667e5af9974a,https://eden-spa.jp/profile?id=385,ok,200,0,[],
emperor6240.com,0d1b1d03-6001-45e4-8812-8908dc47199e,エンペラースパ 三重,56181fd8-135a-480b-8073-4d2a4db3ec1e,https://emperor6240.com/therapist/823479/,ok,200,0,[],
empress-ebisu.net,7c00a3f9-d9f5-46b3-a4bd-b9c64d8d157e,エンプレス,c76ef199-b363-4a06-960e-d4e2b0d0f80a,https://empress-ebisu.net/therapist/58720,ok,200,0,[],
empress-official.com,22ceb25d-4146-4917-83dd-bf6ec7876c41,エンプレス 水戸,1a1ae204-96a9-4e24-a043-5c46b461e9ce,https://empress-official.com/profile?lid=3,ok,200,0,[],
enel-official.com,e408cdca-e0a9-421c-943b-47765033d232,エネル,6caa0394-1524-4728-a3c9-f7d88c8c42a7,https://enel-official.com/lady_detail.php?lady_num=102936,ok,200,0,[],
eslove.jp,3548aa4b-a036-4396-b362-8e69c756cd75,マセラスパ,71cc6099-2d57-4d95-8350-621a30872cde,https://eslove.jp/shop/33386/girl/345914,ok,200,4,"[{""date"":""2026-05-23"",""shift_start"":""13:00:00"",""shift_end"":""20:00:00""},{""date"":""2026-05-24"",""shift_start"":""11:00:00"",""shift_end"":""20:00:00""},{""date"":""2026-05-25"",""shift_start"":""13:00:00"",""shift_end"":""20:00:00""}]",
esthe-cresta.com,90e1fcca-31bf-4218-bbda-9fe9894a7d13,CRESTA (クレスタ),49db2a65-1581-4d10-82ac-98048597dc71,https://esthe-cresta.com/profile?lid=5,ok,200,0,[],
esthe-first.com,f242207f-a95f-4da1-84ba-ba5e7c0ab88c,ファースト,686d43e6-6fe4-4181-b50e-19c295062401,https://esthe-first.com/therapist.html?id=takasekaede,ok,200,0,[],
esthe-macherie.com,832dbc85-5f91-4fee-a96c-f6a0a95290d5,マシェリ 北千住,cd1a0b5e-be70-40d7-8e58-2c090f10c24b,https://esthe-macherie.com/profile?lid=39,ok,200,0,[],
esthe-matsuyama.com,1b35065f-9ccd-4d7e-b8de-65205fb1efa4,メンズエステ松山,f36da09f-9074-4222-9cc7-b2384f443f9d,https://esthe-matsuyama.com/profile?lid=50,ok,200,0,[],
esthe-naturalspa.com,d0373741-11d3-4a72-a265-4ff3b2c28b38,ナチュラルスパ 蕨,4be3b27f-3f02-4f6e-bdf5-f0d7292c9137,https://esthe-naturalspa.com/cast/cast-3148/,ok,200,0,[],
esthe-paradis.com,6608defd-70c2-4bfa-9673-3103ba1b23e7,パラディ,198911a0-6db2-4609-ad28-a9b88e254b3c,https://esthe-paradis.com/lady_detail.php?lady_num=125267,ok,200,0,[],
esthe-royalbunny.com,92536871-c6ae-4093-878f-c13513fa3980,アロマンド,eebf6a15-fcf4-4093-bcd5-bbe0e11f473a,https://esthe-royalbunny.com/cast/cast-1718/,http_error,404,0,,HTTP 404 https://esthe-royalbunny.com/cast/cast-1718/
esthe-sabon.com,b2c28d93-351b-4bd8-bdcc-a69451f33e8c,サボン,cca73ffb-f0ee-40bb-b58e-6191386db1bd,https://esthe-sabon.com/cast/cast-3547/,ok,200,0,[],
esthe-spade.com,e7a36a28-3f5f-4c44-8dcb-d82fd132eebb,スペード,a3c3e8c0-c914-4ce7-949f-8db0b40512cf,https://esthe-spade.com/profile?id=62,ok,200,0,[],
esthe-specialgrade.com,4d431fb2-eb04-417b-a99b-2d1b11f1ee75,スペシャルグレード,0f5b5b6e-0efb-46d6-b0c5-d6389ec9ae55,https://esthe-specialgrade.com/cast/%e7%b4%97%e5%80%89%e3%81%86%e3%81%bf/,http_error,404,0,,HTTP 404 https://esthe-specialgrade.com/cast/%e7%b4%97%e5%80%89%e3%81%86%e3%81%bf/
esthe-theratopia.net,93ccf620-0b16-46b2-a2c0-02388b39ed2b,セラトピア,a91ef2bf-27ce-4ab6-9106-1540c28d5d65,https://esthe-theratopia.net/profile.html?sid=169,ok,200,6,"[{""date"":""2026-05-23"",""shift_start"":""18:00:00"",""shift_end"":""23:59:00""},{""date"":""2026-05-24"",""shift_start"":""00:00:00"",""shift_end"":""03:00:00""},{""date"":""2026-05-24"",""shift_start"":""18:00:00"",""shift_end"":""23:59:00""}]",
estheno-kibun.com,e0074c85-00b9-4385-b0dd-eee037f62e61,エステの気分,a8ae89da-4e44-4c13-b36c-00daec909f33,https://estheno-kibun.com/cast/cast-2443/,ok,200,0,[],
esthenotora.com,ab4a747f-93f9-4447-b683-747b57a2ab1a,エステの虎,d1619355-13ee-44d5-9f9c-add4bb28cefc,https://esthenotora.com/profile?lid=53,ok,200,0,[],
esthetic-labo.net,83b6e267-f291-4a95-97bd-9177371e5030,札幌エステ研究所,74cecb49-f801-4344-85a7-06b21022c7a6,https://esthetic-labo.net/prof/?id=421,ok,200,0,[],
excellent1919.com,41ee1b80-ff98-42af-b9b7-b522384a78db,エクセレント (excellent) 岡山,a88324bd-ed6c-473e-afb7-2cab2b4e5102,https://excellent1919.com/therapist/715595/,ok,200,0,[],
fairy-touch.com,dbe66968-c93a-4fec-9ec5-9aa1fda0072b,フェアリータッチ,0bed3703-b98a-4ac1-9316-68bfa100e375,https://fairy-touch.com/profile.html?8492https://fairy-touch.com/profile.html?8492,ok,200,0,[],
fantasy-spa.com,bfbe78b8-21ff-41c0-ad88-a12d97928850,ファンタジー 旧五感,78972925-3465-42c0-a8e5-85ab94a58bc8,https://fantasy-spa.com/profile?id=39,ok,200,0,[],
felix-tokyo.com,a59ff684-ffd9-48a3-8325-d1a705538e18,フェリックス,32871300-a229-4617-a085-61c6590019a7,https://felix-tokyo.com/therapist/62857,ok,200,0,[],
femmefatale-osaka.com,61c0f4bf-a447-40d8-a7ae-546a9094ead9,ファムファタール,64c6ba09-b37e-495d-a923-74e943047ded,https://femmefatale-osaka.com/list/profile/?uid=411,ok,200,0,[],
final-aroma-fantasy.men-es.jp,19d67141-c66d-4217-873f-73b2d169a1af,ときめき竜宮城,3a4ca5d0-87e5-4f22-843c-b7c63b0f25c4,https://final-aroma-fantasy.men-es.jp/profile.html?sid=29,fetch_error,,0,,fetch failed
fivespot-utunomiya.com,6f02d28d-a31f-469e-ad02-ca43d0473bd3,ファイブスポット 宇都宮,c1e1245a-05f5-4df1-ab97-864158dee830,https://fivespot-utunomiya.com/item_10015150.html,http_error,404,0,,HTTP 404 https://fivespot-utunomiya.com/item_10015150.html
flyingspa.jp,4c81b0a5-f0b1-4ffc-9065-6b37a4fa4de5,フライングスパ,5fc860e1-2469-4035-80b9-05069645cd29,https://flyingspa.jp/list/profile/?uid=111,ok,200,0,[],
fortuna-spa.com,fcefa7f3-8407-4345-b7d0-c256c4fca891,フォルトゥナ,b60f91f6-2110-4fe4-bfce-086eeaea76ef,https://fortuna-spa.com/profile.php?sid=168,ok,200,0,[],
fortyfive-45.com,c5a13cfc-ccd3-4f10-9a88-a79e87d78a97,フォーティーファイブ (FORTY FIVE),f2a5d8ee-a58e-4e43-992c-7b5a7da212e5,https://fortyfive-45.com/profile.html?sid=64,ok,200,0,[],
fortyfive.men-este.net,c5a13cfc-ccd3-4f10-9a88-a79e87d78a97,フォーティーファイブ (FORTY FIVE),b2b1efe0-ffcf-44fe-885e-d7aa0468bddb,https://fortyfive.men-este.net/profile.html?sid=32,ok,200,0,[],
frog-spa.com,56435a94-b63c-44eb-a308-03233bc1c3c9,FROG SPA (フロッグスパ),40123f35-8ac3-400e-8a86-fd6330527fbd,https://frog-spa.com/author/jyousima/,ok,200,0,[],
fujoho.jp,98538a49-4829-4557-89b3-69558ac6ca80,極みのワイフ,9d0976e7-ced3-49fd-896c-ef136440ed9f,https://fujoho.jp/index.php?p=shop_girl_blog&id=156142480&shopId=64858&girlId=4576607,ok,200,0,[],
fukiage.senju-lamp.com,4277a8ee-618f-4a25-950c-3298e1d5897d,らんぷ 吹上,39c704a8-7778-4f12-aab2-60aabd1c9e16,https://fukiage.senju-lamp.com/therapist/IDMTGVDN,ok,200,0,[],
fukuyama-kerry.com,80a52833-8bfa-4ab3-85b3-1fdd9b420642,ケリー,55dfadb8-3b8d-4d67-9169-397cb6e7d60e,https://fukuyama-kerry.com/therapist/292330/,fetch_error,,0,,fetch failed
funabashi-deep.com,a6707e0f-f9d4-4e6c-83ea-84c6a91fa1c4,船橋ディープ,7c918012-e7c2-49ab-9d7f-fde1d487ffb5,https://funabashi-deep.com/profile?lid=6,ok,200,0,[],
fururi-nagoya.com,56f98836-a54c-4182-820a-42343cec6209,花うた 旧ふるり,156d1ed8-b36d-40c6-9983-c09e846b5fb4,https://fururi-nagoya.com/profile.php?sid=21587,fetch_error,,0,,fetch failed
garden0910.com,6349ddb0-97e0-40d6-8d5b-019caac982e3,ゴールデン,37996f68-758b-4431-b199-4b48705f14d9,https://garden0910.com/therapist/%f0%9f%91%91%e3%81%aa%e3%81%aa%e3%81%bf%f0%9f%91%9127%f0%9f%91%91/,ok,200,0,[],
gardenspa-official.com,c9c7b7e4-d1d4-4742-bf02-a46b8adf84b0,ガーデンスパ,a0edad1a-41ff-4418-bcb4-e38357f138b7,https://gardenspa-official.com/profile?lid=461,ok,200,0,[],
gentlemen-house.com,ce2e0382-a6a5-469d-93e9-f2bf6d6b7b88,紳士のおうち,b6215583-ea4a-410c-adf8-d3fbb57d4818,https://gentlemen-house.com/profile?lid=117,ok,200,0,[],
